,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
4592,16000460,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,4893,3907,986,"(22, 10)","(40, 13)",True,86.00
4593,17000460,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,2752,-1,919,"(31, 12)","(63, 13)",False,Niet gevonden
4594,18000460,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,4478,261,1362,"(40, 14)","(74, 20)",True,462.00
4595,19000460,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,4097,-1,912,"(44, 6)","(60, 9)",False,Niet gevonden
4596,20000460,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,4536,0,1009,"(37, 7)","(69, 9)",False,Niet gevonden
4597,20000460,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,4536,0,1009,"(37, 7)","(69, 9)",False,Niet gevonden
4598,20000460,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,4536,0,1009,"(37, 7)","(73, 4)",False,Niet gevonden
4599,20000460,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,4536,0,1009,"(37, 7)","(73, 4)",False,Niet gevonden
4600,14000461,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,3210,784,1356,"(40, 14)","(74, 19)",True,456.00
4601,15000461,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,2771,-1,925,"(40, 11)","(72, 12)",False,Niet gevonden
4602,16000461,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,2472,1491,981,"(17, 14)","(35, 18)",True,81.00
4603,17000461,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,4308,182,1345,"(41, 13)","(72, 15)",True,445.00
4604,18000461,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,3140,0,1048,"(33, 10)","(67, 15)",False,Niet gevonden
4605,19000461,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,4451,-2,991,"(33, 5)","(49, 7)",False,Niet gevonden
4606,20000461,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,4102,-1,913,"(15, 8)","(47, 10)",False,Niet gevonden
4607,20000461,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,4102,-1,913,"(15, 8)","(47, 10)",False,Niet gevonden
4608,20000461,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,4102,-1,913,"(15, 8)","(52, 5)",False,Niet gevonden
4609,20000461,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,4102,-1,913,"(15, 8)","(52, 5)",False,Niet gevonden
4610,14000462,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,4744,1886,1276,"(28, 11)","(62, 15)",True,376.00
4611,15000462,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,5316,1254,1354,"(41, 11)","(72, 14)",True,454.00
4612,16000462,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,4249,3264,985,"(21, 13)","(39, 17)",True,85.00
4613,17000462,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,3204,0,1069,"(42, 8)","(75, 9)",False,Niet gevonden
4614,18000462,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,4193,255,1270,"(26, 11)","(60, 17)",True,370.00
4615,19000462,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,2560,0,570,"(43, 12)","(53, 13)",False,Niet gevonden
4616,20000462,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3014,0,671,"(42, 9)","(67, 11)",False,Niet gevonden
4617,20000462,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3014,0,671,"(42, 9)","(67, 11)",False,Niet gevonden
4618,20000462,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3014,0,671,"(42, 9)","(70, 7)",False,Niet gevonden
