,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
903,8000057,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4388,-2,977,"(40, 12)","(77, 10)",False,Niet gevonden
904,9000057,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2594,1423,1171,"(31, 10)","(49, 14)",True,271.00
905,10000057,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3694,1447,1015,"(35, 7)","(57, 6)",True,115.00
906,11000057,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3627,6,1207,"(16, 12)","(37, 8)",True,307.00
907,12000057,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2431,-2,542,"(15, 13)","(25, 14)",False,Niet gevonden
908,13000057,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,5369,4601,384,"(29, 8)","(42, 8)",True,84.00
909,14000057,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,5393,2809,393,"(35, 7)","(46, 8)",True,93.00
910,15000057,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3546,2808,369,"(26, 7)","(37, 7)",True,69.00
911,16000057,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4493,2221,387,"(34, 6)","(46, 5)",True,87.00
912,1000058,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2571,1505,533,"(36, 8)","(42, 10)",True,233.00
913,2000058,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,5397,2540,529,"(37, 10)","(45, 9)",True,229.00
914,3000058,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4122,3404,359,"(24, 7)","(30, 5)",True,59.00
915,4000058,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4170,2052,364,"(30, 7)","(35, 7)",True,64.00
916,5000058,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4990,2594,1198,"(34, 13)","(70, 10)",True,298.00
917,6000058,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,5031,2153,1201,"(34, 10)","(68, 14)",True,301.00
918,7000058,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3852,246,1202,"(42, 12)","(74, 15)",True,302.00
919,8000058,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2655,0,591,"(32, 7)","(56, 6)",False,Niet gevonden
920,9000058,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2846,1643,1203,"(18, 6)","(36, 10)",True,303.00
921,10000058,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,5206,2335,1135,"(43, 10)","(65, 10)",True,235.00
922,11000058,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5025,2007,1006,"(29, 8)","(50, 5)",True,106.00
923,12000058,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4832,221,1000,"(34, 5)","(49, 7)",True,100.00
924,13000058,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4164,3426,369,"(23, 7)","(36, 7)",True,69.00
925,14000058,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2801,1061,403,"(39, 5)","(50, 6)",True,103.00
926,15000058,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4075,2957,559,"(30, 13)","(40, 14)",True,259.00
927,16000058,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,5205,2710,380,"(29, 10)","(41, 8)",True,80.00
928,1000059,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2914,1756,579,"(16, 8)","(22, 11)",True,279.00
929,2000059,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4241,1791,518,"(41, 10)","(49, 10)",True,218.00
930,3000059,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,2981,1841,570,"(20, 13)","(26, 11)",True,270.00
931,4000059,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4117,2090,327,"(16, 5)","(20, 5)",True,27.00
932,5000059,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2909,941,984,"(32, 6)","(46, 3)",True,84.00
933,6000059,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4587,2059,999,"(15, 5)","(49, 8)",True,99.00
934,7000059,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2739,0,914,"(33, 6)","(66, 9)",False,Niet gevonden
935,8000059,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,5159,322,1039,"(31, 9)","(68, 6)",True,139.00
936,9000059,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2878,1694,1184,"(27, 12)","(45, 16)",True,284.00
937,10000059,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4463,1975,1000,"(28, 7)","(50, 6)",True,100.00
938,11000059,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4974,1536,1146,"(39, 14)","(60, 11)",True,246.00
939,12000059,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4475,-1,996,"(38, 6)","(54, 9)",False,Niet gevonden
940,13000059,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,2489,1439,525,"(41, 11)","(55, 11)",True,225.00
941,14000059,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4791,2016,589,"(17, 10)","(28, 12)",True,289.00
942,15000059,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,5097,4309,394,"(36, 9)","(47, 8)",True,94.00
943,16000059,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4613,2281,397,"(38, 7)","(50, 6)",True,97.00
944,1000060,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2719,1653,533,"(37, 14)","(43, 16)",True,233.00
945,2000060,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2960,1235,369,"(30, 6)","(38, 5)",True,69.00
946,3000060,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3495,2769,363,"(31, 6)","(36, 4)",True,63.00
947,4000060,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2738,1159,333,"(16, 8)","(21, 8)",True,33.00
948,5000060,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4538,2476,1031,"(28, 11)","(63, 8)",True,131.00
949,6000060,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2493,445,1217,"(27, 7)","(61, 11)",True,317.00
950,7000060,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3769,169,1200,"(38, 6)","(70, 10)",True,300.00
951,8000060,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4675,83,1011,"(17, 9)","(54, 7)",True,111.00
952,9000060,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4988,3782,1206,"(16, 9)","(34, 13)",True,306.00
953,10000060,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3955,1491,1145,"(40, 10)","(62, 9)",True,245.00
954,11000060,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4394,1304,1030,"(41, 10)","(62, 8)",True,130.00
955,12000060,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4475,-1,996,"(21, 10)","(38, 12)",False,Niet gevonden
956,13000060,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,5157,4107,525,"(40, 13)","(54, 12)",True,225.00
957,14000060,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4645,2030,533,"(41, 11)","(52, 13)",True,233.00
958,15000060,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3070,1908,581,"(20, 12)","(30, 13)",True,281.00
959,16000060,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,2472,584,532,"(40, 11)","(52, 9)",True,232.00
960,1000061,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,5042,4342,350,"(21, 7)","(27, 8)",True,50.00
961,2000061,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3019,884,564,"(19, 11)","(28, 11)",True,264.00
962,3000061,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,5366,4732,317,"(15, 5)","(16, 4)",True,17.00
963,4000061,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3731,1755,366,"(30, 6)","(35, 7)",True,66.00
964,5000061,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,5185,3131,1027,"(27, 8)","(62, 6)",True,127.00
965,6000061,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3318,1034,1178,"(44, 10)","(78, 14)",True,278.00
966,7000061,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4683,1614,1023,"(26, 6)","(58, 8)",True,123.00
967,8000061,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3629,-1,808,"(33, 9)","(66, 6)",False,Niet gevonden
968,9000061,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4174,2824,1350,"(18, 14)","(36, 19)",True,450.00
969,10000061,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3749,1537,962,"(24, 5)","(35, 5)",True,62.00
970,11000061,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4406,1373,1011,"(36, 8)","(56, 5)",True,111.00
971,12000061,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3434,-2,765,"(35, 11)","(49, 13)",False,Niet gevonden
972,13000061,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3806,2986,410,"(37, 8)","(50, 7)",True,110.00
973,14000061,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3434,1217,536,"(40, 13)","(51, 15)",True,236.00
974,15000061,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,2941,1799,571,"(26, 9)","(36, 9)",True,271.00
975,16000061,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4610,1953,560,"(28, 13)","(40, 11)",True,260.00
976,1000062,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2870,1828,521,"(41, 12)","(47, 14)",True,221.00
977,2000062,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2454,496,570,"(20, 10)","(28, 9)",True,270.00
978,3000062,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4192,3440,376,"(35, 6)","(41, 5)",True,76.00
979,4000062,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3522,1220,564,"(24, 13)","(28, 14)",True,264.00
980,5000062,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2777,897,940,"(19, 5)","(27, 3)",True,40.00
981,6000062,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2842,378,1516,"(41, 14)","(75, 20)",True,616.00
982,7000062,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3595,10,1195,"(41, 7)","(72, 10)",True,295.00
983,8000062,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3741,-2,833,"(29, 9)","(64, 7)",False,Niet gevonden
984,9000062,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4002,2821,1181,"(30, 13)","(48, 17)",True,281.00
985,10000062,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3862,1391,1183,"(21, 12)","(44, 11)",True,283.00
986,11000062,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5179,2173,1002,"(40, 6)","(51, 3)",True,102.00
987,12000062,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4358,-1,970,"(35, 12)","(52, 14)",False,Niet gevonden
988,13000062,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4799,3677,561,"(29, 10)","(43, 9)",True,261.00
989,14000062,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4000,1490,588,"(16, 9)","(27, 12)",True,288.00
990,15000062,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3777,3035,371,"(27, 8)","(37, 8)",True,71.00
991,16000062,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4654,2024,539,"(36, 12)","(48, 11)",True,239.00
992,1000063,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,5247,4521,363,"(26, 7)","(32, 8)",True,63.00
993,2000063,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2823,1094,394,"(40, 6)","(48, 6)",True,94.00
994,3000063,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,2916,2246,335,"(16, 8)","(23, 7)",True,35.00
995,4000063,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3913,1504,552,"(29, 12)","(33, 13)",True,252.00
996,5000063,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4532,2610,961,"(17, 6)","(36, 3)",True,61.00
997,6000063,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3038,834,1191,"(39, 5)","(73, 10)",True,291.00
998,7000063,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4815,1134,1227,"(28, 14)","(60, 17)",True,327.00
999,8000063,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4169,-1,928,"(39, 5)","(43, 3)",False,Niet gevonden
1000,9000063,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2730,1343,1387,"(33, 14)","(51, 19)",True,487.00
1001,10000063,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4061,1707,1000,"(29, 6)","(51, 6)",True,100.00
1002,11000063,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3661,841,940,"(16, 5)","(27, 3)",True,40.00
1003,12000063,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3842,0,855,"(39, 11)","(55, 12)",False,Niet gevonden
1004,13000063,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4920,4176,372,"(25, 8)","(38, 7)",True,72.00
1005,14000063,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4488,1850,571,"(26, 13)","(37, 15)",True,271.00
1006,15000063,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3261,2085,588,"(18, 9)","(28, 10)",True,288.00
1007,16000063,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4693,1950,589,"(15, 12)","(27, 11)",True,289.00
1008,1000064,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3683,2569,557,"(26, 10)","(32, 12)",True,257.00
1009,2000064,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4005,1522,574,"(15, 11)","(24, 11)",True,274.00
1010,3000064,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3548,2846,351,"(21, 9)","(28, 8)",True,51.00
1011,4000064,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2503,602,533,"(37, 11)","(41, 12)",True,233.00
1012,5000064,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4858,2460,1199,"(33, 13)","(70, 10)",True,299.00
1013,6000064,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3212,1083,1058,"(38, 5)","(72, 9)",True,158.00
1014,7000064,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2834,-1,946,"(34, 13)","(66, 16)",False,Niet gevonden
1015,8000064,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3414,-1,760,"(28, 10)","(59, 8)",False,Niet gevonden
1016,9000064,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2670,1521,1149,"(40, 9)","(58, 13)",True,249.00
1017,10000064,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,5297,2400,1131,"(44, 13)","(66, 13)",True,231.00
1018,11000064,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,2574,0,859,"(22, 8)","(41, 6)",False,Niet gevonden
1019,12000064,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2635,-1,587,"(18, 9)","(29, 10)",False,Niet gevonden
1020,13000064,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4598,3520,539,"(37, 11)","(51, 10)",True,239.00
1021,14000064,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3635,1237,593,"(17, 14)","(28, 16)",True,293.00
1022,15000064,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3906,3102,402,"(39, 8)","(50, 8)",True,102.00
1023,16000064,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3974,1483,583,"(19, 10)","(32, 8)",True,283.00
1024,1000065,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2540,1778,381,"(36, 5)","(42, 6)",True,81.00
1025,2000065,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3657,1638,400,"(36, 9)","(44, 8)",True,100.00
1026,3000065,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4523,3757,383,"(38, 6)","(44, 5)",True,83.00
1027,4000065,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,5264,2403,553,"(29, 13)","(33, 14)",True,253.00
1028,5000065,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4677,2773,952,"(17, 6)","(32, 3)",True,52.00
1029,6000065,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4810,2009,1197,"(37, 11)","(71, 15)",True,297.00
1030,7000065,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4230,516,1238,"(23, 13)","(55, 16)",True,338.00
1031,8000065,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4554,0,1013,"(31, 12)","(68, 9)",False,Niet gevonden
1032,9000065,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,5201,4044,1157,"(38, 12)","(56, 16)",True,257.00
1033,10000065,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4311,1686,1188,"(19, 14)","(42, 14)",True,288.00
1034,11000065,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,2865,45,940,"(23, 5)","(27, 2)",True,40.00
1035,12000065,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3507,-2,781,"(23, 8)","(37, 10)",False,Niet gevonden
1036,13000065,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4964,3864,550,"(32, 10)","(46, 9)",True,250.00
1037,14000065,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,5367,2780,399,"(39, 6)","(50, 7)",True,99.00
1038,15000065,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3227,2465,381,"(33, 5)","(43, 5)",True,81.00
1039,16000065,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3530,1643,355,"(19, 8)","(31, 7)",True,55.00
1040,1000066,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2584,1542,521,"(42, 9)","(48, 11)",True,221.00
1041,2000066,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3979,1492,580,"(17, 12)","(26, 11)",True,280.00
1042,3000066,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3732,2708,512,"(43, 14)","(50, 12)",True,212.00
1043,4000066,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3556,1262,554,"(27, 12)","(32, 12)",True,254.00
1044,5000066,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4789,2679,1055,"(38, 8)","(75, 5)",True,155.00
1045,6000066,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4427,1751,1200,"(36, 13)","(70, 17)",True,300.00
1046,7000066,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4872,1212,1220,"(30, 6)","(61, 10)",True,320.00
1047,8000066,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,5240,376,1039,"(32, 7)","(68, 4)",True,139.00
1048,9000066,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,5369,4166,1203,"(18, 6)","(36, 10)",True,303.00
1049,10000066,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3787,1329,1195,"(17, 10)","(40, 9)",True,295.00
1050,11000066,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,2742,0,915,"(25, 7)","(46, 5)",False,Niet gevonden
1051,12000066,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3821,-2,851,"(23, 12)","(38, 14)",False,Niet gevonden
1052,13000066,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4837,4065,386,"(30, 8)","(43, 8)",True,86.00
1053,14000066,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4322,1733,574,"(23, 9)","(34, 11)",True,274.00
1054,15000066,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,5117,3933,592,"(15, 12)","(25, 12)",True,292.00
1055,16000066,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,5382,2822,383,"(33, 6)","(44, 5)",True,83.00
1056,1000067,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3600,2450,575,"(17, 10)","(23, 12)",True,275.00
1057,2000067,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3029,993,513,"(44, 13)","(52, 13)",True,213.00
1058,3000067,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3849,2731,559,"(23, 14)","(30, 13)",True,259.00
1059,4000067,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4672,2020,547,"(30, 13)","(35, 13)",True,247.00
1060,5000067,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3371,1327,1022,"(22, 9)","(59, 6)",True,122.00
1061,6000067,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3374,1009,1240,"(17, 7)","(51, 11)",True,340.00
1062,7000067,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5151,1599,1184,"(44, 10)","(75, 13)",True,284.00
1063,8000067,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3143,-1,700,"(41, 8)","(70, 6)",False,Niet gevonden
1064,9000067,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2840,1446,1394,"(36, 14)","(54, 19)",True,494.00
1065,10000067,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3175,1145,971,"(34, 5)","(39, 5)",True,71.00
1066,11000067,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4978,1528,1150,"(38, 14)","(59, 12)",True,250.00
1067,12000067,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,5211,0,1159,"(23, 12)","(38, 15)",False,Niet gevonden
1068,13000067,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3608,2494,557,"(26, 14)","(40, 13)",True,257.00
1069,14000067,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3675,1708,371,"(26, 5)","(37, 6)",True,71.00
1070,15000067,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3226,2478,374,"(28, 7)","(38, 8)",True,74.00
1071,16000067,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4743,2406,378,"(28, 10)","(40, 8)",True,78.00
1072,1000068,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3407,2331,538,"(33, 10)","(39, 12)",True,238.00
1073,2000068,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4145,1697,533,"(35, 9)","(43, 9)",True,233.00
1074,3000068,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4526,3894,316,"(16, 5)","(16, 4)",True,16.00
1075,4000068,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2753,1039,398,"(44, 8)","(48, 8)",True,98.00
1076,5000068,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4793,2781,1006,"(15, 11)","(52, 8)",True,106.00
1077,6000068,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3894,1377,1219,"(26, 9)","(60, 13)",True,319.00
1078,7000068,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2784,0,929,"(19, 7)","(51, 10)",False,Niet gevonden
1079,8000068,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4109,-2,915,"(15, 9)","(51, 7)",False,Niet gevonden
1080,9000068,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2877,1692,1185,"(28, 12)","(46, 17)",True,285.00
1081,10000068,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3193,941,1187,"(19, 12)","(42, 12)",True,287.00
1082,11000068,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3946,841,1035,"(44, 9)","(65, 6)",True,135.00
1083,12000068,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2700,0,601,"(39, 9)","(49, 10)",False,Niet gevonden
1084,13000068,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4945,4201,372,"(23, 6)","(36, 6)",True,72.00
1085,14000068,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4994,2265,532,"(42, 8)","(53, 10)",True,232.00
1086,15000068,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3616,2860,378,"(31, 6)","(41, 6)",True,78.00
1087,16000068,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3372,1108,570,"(23, 13)","(35, 11)",True,270.00
1088,1000069,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3328,2262,533,"(38, 8)","(44, 10)",True,233.00
1089,2000069,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3631,1736,342,"(17, 7)","(24, 7)",True,42.00
1090,3000069,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3303,2247,528,"(36, 14)","(43, 12)",True,228.00
1091,4000069,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3723,1336,573,"(20, 9)","(25, 10)",True,273.00
1092,5000069,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4515,2379,1068,"(42, 11)","(78, 8)",True,168.00
1093,6000069,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4522,1774,1240,"(18, 11)","(52, 15)",True,340.00
1094,7000069,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4230,561,1223,"(27, 10)","(58, 13)",True,323.00
1095,8000069,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4391,0,977,"(20, 10)","(57, 8)",False,Niet gevonden
1096,9000069,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3727,2523,1204,"(18, 12)","(36, 16)",True,304.00
1097,10000069,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3418,1086,1192,"(20, 9)","(43, 8)",True,292.00
1098,11000069,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3289,-2,1098,"(39, 13)","(60, 10)",False,Niet gevonden
