,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
1525,19000153,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4894,-1,1089,"(34, 12)","(50, 16)",False,Niet gevonden
1526,20000153,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,5373,594,996,"(15, 5)","(47, 8)",True,96.00
1527,20000153,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,5373,594,996,"(15, 5)","(47, 8)",True,96.00
1528,20000153,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,5373,792,930,"(15, 5)","(21, 5)",True,30.00
1529,20000153,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,5373,792,930,"(15, 5)","(21, 5)",True,30.00
1530,14000154,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4511,1520,1487,"(29, 14)","(63, 19)",True,587.00
1531,15000154,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2471,-1,825,"(31, 5)","(59, 7)",False,Niet gevonden
1532,16000154,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4268,3100,1168,"(33, 6)","(51, 10)",True,268.00
1533,17000154,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,2478,0,827,"(18, 12)","(48, 13)",False,Niet gevonden
1534,18000154,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,2702,0,902,"(18, 12)","(53, 16)",False,Niet gevonden
1535,19000154,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4450,0,990,"(44, 11)","(60, 14)",False,Niet gevonden
1536,20000154,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4902,-2,1091,"(39, 10)","(71, 12)",False,Niet gevonden
1537,20000154,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4902,-2,1091,"(39, 10)","(71, 12)",False,Niet gevonden
1538,20000154,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4902,73,1065,"(39, 10)","(76, 7)",True,165.00
1539,20000154,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4902,73,1065,"(39, 10)","(76, 7)",True,165.00
1540,14000155,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2945,733,1230,"(21, 8)","(55, 12)",True,330.00
1541,15000155,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4002,387,1205,"(37, 12)","(68, 16)",True,305.00
1542,16000155,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2427,1262,1165,"(34, 7)","(52, 11)",True,265.00
1543,17000155,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,3969,158,1244,"(19, 7)","(51, 9)",True,344.00
1544,18000155,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,3413,0,1139,"(23, 6)","(57, 11)",False,Niet gevonden
1545,19000155,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4342,0,966,"(28, 5)","(44, 7)",False,Niet gevonden
1546,20000155,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3651,-2,813,"(17, 11)","(46, 13)",False,Niet gevonden
1547,20000155,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3651,-2,813,"(17, 11)","(46, 13)",False,Niet gevonden
1548,20000155,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3651,-2,813,"(17, 11)","(50, 9)",False,Niet gevonden
1549,20000155,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3651,-2,813,"(17, 11)","(50, 9)",False,Niet gevonden
1550,14000156,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4042,1515,1179,"(42, 8)","(77, 12)",True,279.00
1551,15000156,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3085,-2,1030,"(36, 7)","(68, 10)",False,Niet gevonden
1552,16000156,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2869,1697,1172,"(31, 7)","(49, 11)",True,272.00
1553,17000156,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,3671,0,1225,"(19, 12)","(51, 13)",False,Niet gevonden
1554,18000156,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,4152,0,1385,"(21, 14)","(55, 20)",False,Niet gevonden
1555,19000156,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4254,-2,947,"(35, 11)","(51, 13)",False,Niet gevonden
1556,20000156,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3578,-2,797,"(35, 11)","(63, 13)",False,Niet gevonden
1557,20000156,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3578,-2,797,"(35, 11)","(63, 13)",False,Niet gevonden
1558,20000156,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3578,-2,797,"(35, 11)","(67, 9)",False,Niet gevonden
1559,20000156,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3578,-2,797,"(35, 11)","(67, 9)",False,Niet gevonden
1560,14000157,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3395,786,1477,"(24, 14)","(58, 19)",True,577.00
1561,15000157,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5027,1283,1248,"(18, 7)","(49, 10)",True,348.00
1562,16000157,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,5132,3940,1192,"(24, 13)","(42, 17)",True,292.00
1563,17000157,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,2719,-1,908,"(19, 5)","(52, 6)",False,Niet gevonden
1564,18000157,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,4525,12,1502,"(33, 13)","(67, 20)",True,602.00
1565,19000157,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4796,0,1067,"(30, 7)","(46, 10)",False,Niet gevonden
1566,20000157,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3902,-2,869,"(27, 8)","(57, 10)",False,Niet gevonden
1567,20000157,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3902,-2,869,"(27, 8)","(57, 10)",False,Niet gevonden
1568,20000157,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3902,-2,869,"(27, 8)","(62, 6)",False,Niet gevonden
1569,20000157,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3902,-2,869,"(27, 8)","(62, 6)",False,Niet gevonden
1570,14000158,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4255,1621,1215,"(28, 7)","(62, 11)",True,315.00
1571,15000158,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3099,0,1034,"(28, 12)","(60, 14)",False,Niet gevonden
1572,16000158,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,5338,4189,1149,"(42, 12)","(60, 16)",True,249.00
1573,17000158,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,4848,1182,1025,"(30, 5)","(61, 7)",True,125.00
1574,18000158,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,2930,0,978,"(43, 12)","(77, 16)",False,Niet gevonden
1575,19000158,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2991,-1,666,"(44, 8)","(56, 10)",False,Niet gevonden
1576,20000158,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,5049,0,1123,"(43, 8)","(75, 10)",False,Niet gevonden
1577,20000158,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,5049,0,1123,"(43, 8)","(75, 10)",False,Niet gevonden
1578,20000158,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,5049,156,1070,"(43, 8)","(81, 5)",True,170.00
1579,20000158,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,5049,156,1070,"(43, 8)","(81, 5)",True,170.00
1580,14000159,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2483,473,1182,"(43, 5)","(78, 9)",True,282.00
1581,15000159,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2881,-2,962,"(15, 6)","(47, 9)",False,Niet gevonden
1582,16000159,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2897,1490,1407,"(42, 14)","(60, 19)",True,507.00
1583,17000159,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,4562,1041,1000,"(17, 7)","(49, 8)",True,100.00
1584,18000159,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,4521,636,1189,"(39, 6)","(73, 11)",True,289.00
1585,19000159,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4519,-2,1006,"(16, 7)","(32, 10)",False,Niet gevonden
1586,20000159,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4746,-1,1056,"(39, 6)","(71, 9)",False,Niet gevonden
1587,20000159,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4746,-1,1056,"(39, 6)","(71, 9)",False,Niet gevonden
1588,20000159,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4746,35,1043,"(39, 6)","(70, 4)",True,143.00
1589,20000159,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4746,35,1043,"(39, 6)","(70, 4)",True,143.00
1590,14000160,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4118,1568,1177,"(43, 8)","(78, 12)",True,277.00
1591,15000160,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3735,6,1243,"(20, 10)","(51, 13)",True,343.00
1592,16000160,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3788,2610,1178,"(29, 11)","(47, 15)",True,278.00
1593,17000160,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,4220,307,1253,"(16, 7)","(47, 9)",True,353.00
1594,18000160,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,3041,0,1015,"(35, 12)","(69, 16)",False,Niet gevonden
1595,19000160,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,5362,628,982,"(27, 5)","(42, 7)",True,82.00
1596,20000160,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4149,0,923,"(34, 10)","(66, 13)",False,Niet gevonden
1597,20000160,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4149,0,923,"(34, 10)","(66, 13)",False,Niet gevonden
1598,20000160,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4149,0,923,"(34, 10)","(71, 8)",False,Niet gevonden
1599,20000160,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4149,0,923,"(34, 10)","(71, 8)",False,Niet gevonden
1600,14000161,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4409,1697,1242,"(18, 12)","(52, 16)",True,342.00
1601,15000161,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5070,1482,1196,"(41, 6)","(73, 9)",True,296.00
1602,16000161,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2491,1481,1010,"(36, 5)","(54, 8)",True,110.00
1603,17000161,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,5014,960,1191,"(39, 12)","(72, 13)",True,291.00
1604,18000161,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,2797,-1,934,"(29, 14)","(63, 19)",False,Niet gevonden
1605,19000161,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3733,-1,831,"(16, 14)","(31, 16)",False,Niet gevonden
1606,20000161,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3467,-1,772,"(20, 13)","(48, 15)",False,Niet gevonden
1607,20000161,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3467,-1,772,"(20, 13)","(48, 15)",False,Niet gevonden
1608,20000161,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3467,-1,772,"(20, 13)","(51, 11)",False,Niet gevonden
1609,20000161,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3467,-1,772,"(20, 13)","(51, 11)",False,Niet gevonden
1610,14000162,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4495,1764,1232,"(21, 10)","(55, 14)",True,332.00
1611,15000162,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4394,761,1211,"(34, 12)","(65, 15)",True,311.00
1612,16000162,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,5040,3831,1209,"(15, 10)","(33, 14)",True,309.00
1613,17000162,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,5327,1457,1047,"(38, 6)","(71, 7)",True,147.00
1614,18000162,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,4389,0,1464,"(23, 12)","(57, 19)",False,Niet gevonden
1615,19000162,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4320,0,961,"(16, 11)","(33, 13)",False,Niet gevonden
1616,20000162,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4679,0,1041,"(34, 11)","(66, 14)",False,Niet gevonden
1617,20000162,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4679,0,1041,"(34, 11)","(66, 14)",False,Niet gevonden
1618,20000162,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4679,0,1041,"(34, 11)","(71, 9)",False,Niet gevonden
1619,20000162,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4679,0,1041,"(34, 11)","(71, 9)",False,Niet gevonden
1620,14000163,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2778,609,1243,"(18, 13)","(52, 17)",True,343.00
1621,15000163,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3157,-2,1054,"(28, 13)","(59, 16)",False,Niet gevonden
1622,16000163,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,5245,4104,1141,"(44, 7)","(62, 11)",True,241.00
1623,17000163,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,5316,1120,1212,"(32, 13)","(64, 15)",True,312.00
1624,18000163,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,5048,385,1490,"(26, 13)","(60, 20)",True,590.00
1625,19000163,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2827,-2,630,"(44, 12)","(55, 14)",False,Niet gevonden
1626,20000163,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3695,-2,823,"(28, 10)","(57, 12)",False,Niet gevonden
1627,20000163,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3695,-2,823,"(28, 10)","(57, 12)",False,Niet gevonden
1628,20000163,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3695,-2,823,"(28, 10)","(61, 8)",False,Niet gevonden
1629,20000163,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3695,-2,823,"(28, 10)","(61, 8)",False,Niet gevonden
1630,14000164,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4120,1513,1233,"(22, 13)","(56, 17)",True,333.00
1631,15000164,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5064,1977,1029,"(29, 6)","(60, 8)",True,129.00
1632,16000164,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4885,3714,1171,"(33, 13)","(51, 17)",True,271.00
1633,17000164,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,4881,810,1222,"(26, 13)","(59, 14)",True,322.00
1634,18000164,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,4545,668,1181,"(43, 5)","(77, 10)",True,281.00
1635,19000164,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4871,-1,1084,"(40, 12)","(56, 15)",False,Niet gevonden
1636,20000164,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,2446,-1,545,"(28, 6)","(48, 7)",False,Niet gevonden
1637,20000164,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,2446,-1,545,"(28, 6)","(48, 7)",False,Niet gevonden
1638,20000164,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2446,-1,545,"(28, 6)","(50, 5)",False,Niet gevonden
1639,20000164,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2446,-1,545,"(28, 6)","(50, 5)",False,Niet gevonden
1640,14000165,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,5322,2361,1187,"(42, 13)","(76, 17)",True,287.00
1641,15000165,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3403,289,1038,"(32, 6)","(64, 8)",True,138.00
1642,16000165,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3338,2146,1192,"(23, 6)","(41, 10)",True,292.00
1643,17000165,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,5091,956,1219,"(29, 9)","(60, 12)",True,319.00
1644,18000165,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,3441,0,1148,"(40, 14)","(74, 19)",False,Niet gevonden
1645,19000165,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4783,134,1018,"(39, 6)","(55, 9)",True,118.00
1646,20000165,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4015,-2,894,"(41, 11)","(74, 13)",False,Niet gevonden
1647,20000165,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4015,-2,894,"(41, 11)","(74, 13)",False,Niet gevonden
1648,20000165,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4015,-2,894,"(41, 11)","(78, 9)",False,Niet gevonden
1649,20000165,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4015,-2,894,"(41, 11)","(78, 9)",False,Niet gevonden
1650,14000166,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4273,1811,1037,"(32, 5)","(66, 8)",True,137.00
1651,15000166,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4980,1329,1217,"(30, 8)","(62, 11)",True,317.00
1652,16000166,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,5214,4009,1205,"(17, 6)","(35, 10)",True,305.00
1653,17000166,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,4655,701,1201,"(37, 10)","(69, 12)",True,301.00
1654,18000166,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,4356,0,1453,"(33, 13)","(67, 20)",False,Niet gevonden
1655,19000166,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3552,-2,791,"(23, 8)","(38, 10)",False,Niet gevonden
1656,20000166,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4511,-1,1004,"(17, 6)","(49, 9)",False,Niet gevonden
1657,20000166,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4511,-1,1004,"(17, 6)","(49, 9)",False,Niet gevonden
1658,20000166,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4511,61,982,"(17, 6)","(45, 3)",True,82.00
1659,20000166,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4511,61,982,"(17, 6)","(45, 3)",True,82.00
1660,14000167,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4238,1585,1240,"(18, 11)","(52, 15)",True,340.00
1661,15000167,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4081,385,1232,"(25, 11)","(57, 14)",True,332.00
1662,16000167,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2446,1486,960,"(15, 5)","(33, 8)",True,60.00
1663,17000167,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,3918,160,1226,"(27, 14)","(59, 16)",True,326.00
1664,18000167,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,2448,0,817,"(20, 11)","(51, 15)",False,Niet gevonden
1665,19000167,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4814,272,979,"(22, 5)","(38, 7)",True,79.00
1666,20000167,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,2547,0,567,"(20, 13)","(40, 13)",False,Niet gevonden
1667,20000167,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,2547,0,567,"(20, 13)","(40, 13)",False,Niet gevonden
1668,20000167,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2547,0,567,"(20, 13)","(43, 11)",False,Niet gevonden
1669,20000167,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2547,0,567,"(20, 13)","(43, 11)",False,Niet gevonden
1670,14000168,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2907,686,1252,"(15, 6)","(48, 11)",True,352.00
1671,15000168,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5125,1405,1240,"(20, 9)","(51, 12)",True,340.00
1672,16000168,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3643,2488,1155,"(38, 7)","(56, 11)",True,255.00
1673,17000168,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,3986,225,1216,"(29, 10)","(61, 12)",True,316.00
1674,18000168,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,4993,840,1244,"(17, 8)","(51, 14)",True,344.00
1675,19000168,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3421,-2,762,"(21, 5)","(35, 7)",False,Niet gevonden
1676,20000168,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3808,-2,848,"(23, 12)","(53, 14)",False,Niet gevonden
1677,20000168,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,3808,-2,848,"(23, 12)","(53, 14)",False,Niet gevonden
1678,20000168,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3808,-2,848,"(23, 12)","(57, 10)",False,Niet gevonden
1679,20000168,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3808,-2,848,"(23, 12)","(57, 10)",False,Niet gevonden
1680,14000169,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3669,1208,1238,"(23, 11)","(57, 16)",True,338.00
1681,15000169,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2819,-1,941,"(38, 5)","(69, 7)",False,Niet gevonden
1682,16000169,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4253,3279,974,"(20, 5)","(38, 8)",True,74.00
1683,17000169,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,2404,-1,803,"(24, 10)","(53, 11)",False,Niet gevonden
1684,18000169,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,2536,-1,847,"(35, 10)","(67, 14)",False,Niet gevonden
1685,19000169,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2805,-2,625,"(39, 13)","(50, 14)",False,Niet gevonden
1686,20000169,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4185,0,931,"(38, 9)","(70, 11)",False,Niet gevonden
1687,20000169,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4185,0,931,"(38, 9)","(70, 11)",False,Niet gevonden
1688,20000169,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4185,0,931,"(38, 9)","(74, 6)",False,Niet gevonden
1689,20000169,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4185,0,931,"(38, 9)","(74, 6)",False,Niet gevonden
1690,14000170,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2567,468,1243,"(17, 5)","(51, 10)",True,343.00
1691,15000170,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5228,1613,1205,"(35, 11)","(67, 14)",True,305.00
1692,16000170,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2558,1408,1150,"(40, 7)","(58, 11)",True,250.00
1693,17000170,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,2852,0,952,"(34, 14)","(66, 15)",False,Niet gevonden
1694,18000170,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,4681,84,1518,"(42, 13)","(76, 20)",True,618.00
1695,19000170,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4093,-1,911,"(29, 10)","(45, 12)",False,Niet gevonden
1696,20000170,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,2802,-1,624,"(22, 14)","(44, 16)",False,Niet gevonden
1697,20000170,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,2802,-1,624,"(22, 14)","(44, 16)",False,Niet gevonden
1698,20000170,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2802,-1,624,"(22, 14)","(47, 12)",False,Niet gevonden
1699,20000170,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2802,-1,624,"(22, 14)","(47, 12)",False,Niet gevonden
1700,14000171,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,5271,2333,1181,"(42, 9)","(76, 13)",True,281.00
1701,15000171,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4228,484,1248,"(17, 7)","(49, 10)",True,348.00
1702,16000171,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2422,1210,1212,"(16, 13)","(34, 17)",True,312.00
1703,17000171,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,3251,0,1085,"(17, 12)","(49, 13)",False,Niet gevonden
1704,18000171,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,15,3813,56,1243,"(18, 11)","(52, 17)",True,343.00
1705,19000171,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2769,-2,617,"(37, 8)","(48, 10)",False,Niet gevonden
1706,20000171,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4458,-1,992,"(30, 6)","(62, 8)",False,Niet gevonden
1707,20000171,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,10,15,4458,-1,992,"(30, 6)","(62, 8)",False,Niet gevonden
1708,20000171,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4458,-1,992,"(30, 6)","(53, 4)",False,Niet gevonden
1709,20000171,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4458,-1,992,"(30, 6)","(53, 4)",False,Niet gevonden
1710,14000172,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4478,1806,1179,"(43, 8)","(77, 13)",True,279.00
1711,15000172,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5124,1557,1189,"(44, 14)","(76, 17)",True,289.00
1712,16000172,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2975,1804,1171,"(31, 7)","(49, 11)",True,271.00
1713,17000172,Parallel Sweep,100,2.0,0.77,2,SLECHT,OOST,8,15,3611,1,1203,"(37, 7)","(69, 9)",True,303.00
