Kolom1	Seed	Label	Search pattern	Search radius	Max_current	Upper current	Profile	Zwemvaardgheid	Windrichting	Windsnelheid	Uitruktijd	Stamina begin	Overgebleven conditie	Vind tijd	Locatie begin	Locatie eind	Gevonden	Actieduur			scenario	sec	min	scec		aandeel	
219	110020	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3601	2505	548	(30, 8)	(36, 10)	True	248									
230	110021	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5176	4502	337	(15, 7)	(21, 8)	True	37									
241	110022	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3015	1879	568	(21, 10)	(26, 12)	True	268									
252	110023	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5056	4000	528	(39, 14)	(45, 16)	True	228									
263	110024	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4431	3347	542	(31, 11)	(37, 13)	True	242									
274	110025	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2618	1570	524	(40, 9)	(46, 11)	True	224									
285	110026	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2854	1760	547	(29, 11)	(35, 13)	True	247									
296	110027	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2419	1727	346	(15, 7)	(21, 8)	True	46									
307	110028	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4009	3227	391	(39, 6)	(45, 7)	True	91									
318	110029	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2796	1648	574	(21, 13)	(26, 15)	True	274									
329	110030	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5046	4328	359	(25, 6)	(31, 7)	True	59									
340	110031	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2486	1408	539	(33, 12)	(39, 14)	True	239									
351	110032	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4376	3306	535	(36, 13)	(42, 15)	True	235									
362	110033	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2549	1863	343	(19, 7)	(25, 8)	True	43									
373	110034	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4604	3862	371	(31, 6)	(37, 7)	True	71									
384	110035	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2610	1862	374	(33, 5)	(39, 7)	True	74									
395	110036	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4273	3201	536	(36, 11)	(41, 13)	True	236									
406	110037	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3623	2959	332	(15, 6)	(21, 7)	True	32									
417	110038	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3690	2644	523	(40, 9)	(46, 11)	True	223									
428	110039	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2977	2191	393	(41, 5)	(47, 7)	True	93									
439	110040	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3384	2300	542	(31, 11)	(37, 13)	True	242									
450	110041	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5156	4440	358	(24, 6)	(30, 7)	True	58									
461	110042	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3287	2571	358	(26, 5)	(32, 6)	True	58									
472	110043	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2868	2094	387	(36, 6)	(42, 7)	True	87									
483	110044	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2909	1859	525	(40, 13)	(46, 15)	True	225									
494	110045	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3987	2827	580	(19, 13)	(25, 16)	True	280									
505	110046	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4856	3736	560	(26, 9)	(32, 11)	True	260									
516	110047	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2861	1795	533	(39, 12)	(44, 15)	True	233									
527	110048	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2850	1708	571	(23, 12)	(28, 15)	True	271									
538	110049	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2489	1401	544	(33, 14)	(39, 16)	True	244									
549	110050	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2935	1771	582	(15, 12)	(21, 14)	True	282									
560	110051	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3004	1894	555	(30, 13)	(36, 15)	True	255									
571	110052	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3335	2593	371	(31, 6)	(37, 7)	True	71									
582	110053	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3194	2048	573	(21, 14)	(26, 16)	True	273									
593	110054	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3715	2545	585	(15, 12)	(21, 14)	True	285									
604	110055	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2798	1676	561	(25, 13)	(31, 15)	True	261									
615	110056	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3448	2698	375	(32, 7)	(38, 8)	True	75									
626	110057	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3352	2240	556	(26, 9)	(32, 11)	True	256									
637	110058	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3742	2614	564	(23, 8)	(29, 10)	True	264									
648	110059	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3612	2834	389	(37, 6)	(43, 8)	True	89									
659	110060	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3657	2617	520	(42, 9)	(48, 11)	True	220									
670	110061	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5093	4037	528	(38, 9)	(44, 11)	True	228									
681	110062	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3161	2083	539	(33, 9)	(39, 11)	True	239									
692	110063	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4953	3839	557	(26, 13)	(32, 15)	True	257									
703	110064	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2543	1505	519	(41, 11)	(47, 13)	True	219									
714	110065	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4050	2996	527	(40, 14)	(46, 16)	True	227									
725	110066	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5327	4649	339	(17, 5)	(23, 6)	True	39									
736	110067	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4451	3767	342	(18, 6)	(24, 7)	True	42									
747	110068	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3603	2493	555	(28, 14)	(34, 16)	True	255									
758	110069	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2889	1807	541	(32, 9)	(38, 11)	True	241									
769	110070	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4610	3454	578	(19, 13)	(24, 16)	True	278									
780	110071	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2468	1420	524	(40, 8)	(46, 10)	True	224									
791	110072	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3702	2588	557	(25, 12)	(31, 14)	True	257									
802	110073	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5239	4113	563	(25, 14)	(31, 16)	True	263									
813	110074	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2493	1393	550	(31, 14)	(37, 16)	True	250									
824	110075	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3431	2353	539	(39, 14)	(45, 16)	True	239									
835	110076	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2833	1729	552	(28, 8)	(34, 10)	True	252									
846	110077	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4269	3235	517	(42, 10)	(48, 12)	True	217									
857	110078	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3861	2831	515	(44, 13)	(50, 15)	True	215									
868	110079	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2719	1643	538	(34, 9)	(40, 11)	True	238									
879	110080	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4180	3026	577	(19, 13)	(25, 16)	True	277									
890	110081	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4999	4289	355	(22, 6)	(28, 7)	True	55									
901	110082	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4043	3329	357	(25, 6)	(31, 7)	True	57									
912	110083	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4329	3573	378	(34, 5)	(39, 6)	True	78									
923	110084	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4547	3435	556	(37, 10)	(43, 12)	True	256									
934	110085	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4195	3039	578	(17, 10)	(23, 12)	True	278									
945	110086	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5160	4056	552	(28, 11)	(33, 13)	True	252									
956	110087	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2973	1943	515	(44, 14)	(50, 16)	True	215									
967	110088	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3346	2658	344	(18, 7)	(24, 8)	True	44									
978	110089	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4042	2996	523	(42, 8)	(47, 10)	True	223									
989	110090	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2493	1813	340	(19, 6)	(24, 7)	True	40									
1000	110091	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4357	3315	521	(41, 11)	(46, 13)	True	221									
1011	110092	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5297	4507	395	(40, 6)	(46, 8)	True	95									
1022	110093	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3566	2442	562	(24, 13)	(30, 15)	True	262									
1033	110094	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3238	2562	338	(17, 7)	(23, 8)	True	38									
1044	110095	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2983	1953	515	(44, 11)	(50, 13)	True	215									
1055	110096	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3628	2528	550	(28, 9)	(34, 11)	True	250									
1066	110097	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4003	3291	356	(25, 7)	(30, 8)	True	56									
1077	110098	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4885	3813	536	(35, 13)	(41, 15)	True	236									
1088	110099	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4489	3353	568	(20, 10)	(26, 12)	True	268									
1099	110100	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5173	4081	546	(31, 10)	(37, 12)	True	246									
1110	110101	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2715	1631	542	(35, 10)	(41, 12)	True	242									
1121	110102	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5005	3941	532	(39, 13)	(44, 15)	True	232									
1132	110103	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4211	3071	570	(23, 10)	(29, 12)	True	270									
1143	110104	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3561	2443	559	(28, 11)	(34, 13)	True	259									
1154	110105	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2547	1439	554	(27, 9)	(33, 11)	True	254									
1165	110106	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5326	4270	528	(38, 10)	(43, 12)	True	228									
1176	110107	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2765	1725	520	(43, 8)	(49, 10)	True	220									
1187	110108	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3645	2487	579	(18, 13)	(24, 16)	True	279									
1198	110109	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3329	2119	605	(20, 10)	(25, 13)	True	305									
1209	110110	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2723	1569	577	(17, 12)	(23, 14)	True	277									
1220	110111	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4839	3711	564	(23, 12)	(29, 14)	True	264									
1231	110112	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4767	3603	582	(15, 12)	(21, 15)	True	282									
1242	110113	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3283	2205	539	(34, 12)	(39, 14)	True	239									
1253	110114	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3064	2310	377	(27, 5)	(33, 7)	True	77									
1264	110115	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5242	4522	360	(21, 7)	(27, 8)	True	60									
1275	110116	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2966	2234	366	(27, 5)	(33, 6)	True	66									
1286	110117	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2602	1900	351	(22, 5)	(28, 6)	True	51									
1297	110118	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4531	3459	536	(35, 10)	(41, 12)	True	236									
1308	110119	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3142	2034	554	(27, 12)	(33, 14)	True	254									
1319	110120	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3210	2110	550	(29, 12)	(34, 14)	True	250									
1330	110121	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5299	4213	543	(32, 8)	(38, 10)	True	243									
1341	110122	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5293	4125	584	(16, 8)	(22, 10)	True	284									
1352	110123	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3943	3199	372	(31, 6)	(37, 7)	True	72									
1363	110124	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4059	3021	519	(42, 12)	(48, 14)	True	219									
1374	110125	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4554	3438	558	(26, 8)	(32, 10)	True	258									
1385	110126	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4874	3742	566	(22, 10)	(27, 12)	True	266									
1396	110127	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3804	3052	376	(30, 7)	(36, 8)	True	76									
1407	110128	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4048	2968	540	(33, 12)	(39, 14)	True	240									
1418	110129	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2816	2126	345	(16, 6)	(21, 7)	True	45									
1429	110130	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3756	2628	564	(22, 11)	(28, 13)	True	264									
1440	110131	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3174	2112	531	(36, 10)	(42, 12)	True	231									
1451	110132	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4661	3625	518	(43, 8)	(49, 10)	True	218									
1462	110133	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4215	3125	545	(30, 10)	(36, 12)	True	245									
1473	110134	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4017	2983	517	(43, 8)	(49, 10)	True	217									
1484	110135	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3140	2436	352	(22, 6)	(28, 7)	True	52									
1495	110136	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2772	1736	518	(43, 9)	(49, 11)	True	218									
1506	110137	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3358	2222	568	(20, 11)	(26, 13)	True	268									
1517	110138	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2570	1434	568	(20, 11)	(26, 13)	True	268									
1528	110139	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3555	2837	359	(25, 7)	(31, 8)	True	59									
1539	110140	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3728	2966	381	(36, 5)	(42, 6)	True	81									
1550	110141	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4708	3548	580	(16, 12)	(22, 14)	True	280									
1561	110142	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2653	1567	543	(34, 14)	(40, 16)	True	243									
1572	110143	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2717	1569	574	(18, 11)	(24, 14)	True	274									
1583	110144	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4779	3683	548	(30, 12)	(35, 14)	True	248									
1594	110145	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3189	2397	396	(41, 6)	(47, 8)	True	96									
1605	110146	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3675	2945	365	(27, 7)	(33, 8)	True	65									
1616	110147	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2439	1387	526	(40, 8)	(46, 10)	True	226									
1627	110148	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4782	3992	395	(41, 5)	(47, 6)	True	95									
1638	110149	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2743	1615	564	(23, 9)	(29, 11)	True	264									
1649	110150	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5277	4103	587	(15, 11)	(21, 13)	True	287									
1660	110151	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2896	1814	541	(34, 14)	(40, 16)	True	241									
1671	110152	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2943	1817	563	(23, 9)	(28, 12)	True	263									
1682	110153	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3786	2646	570	(20, 12)	(26, 14)	True	270									
1693	110154	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3625	2887	369	(30, 7)	(35, 8)	True	69									
1704	110155	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3736	2668	534	(37, 13)	(42, 15)	True	234									
1715	110156	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4675	3605	535	(36, 8)	(41, 10)	True	235									
1726	110157	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3937	2893	522	(41, 8)	(47, 10)	True	222									
1737	110158	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4889	4151	369	(31, 5)	(37, 6)	True	69									
1748	110159	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2791	1625	583	(16, 9)	(22, 12)	True	283									
1759	110160	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2757	1625	566	(21, 10)	(27, 13)	True	266									
1770	110161	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3258	2206	526	(40, 14)	(46, 16)	True	226									
1781	110162	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2742	1656	543	(33, 14)	(39, 16)	True	243									
1792	110163	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3335	2251	542	(32, 10)	(37, 12)	True	242									
1803	110164	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4017	3323	347	(21, 7)	(26, 8)	True	47									
1814	110165	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4694	3614	540	(32, 11)	(38, 13)	True	240									
1825	110166	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3871	2807	532	(38, 13)	(43, 15)	True	232									
1836	110167	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4902	4132	385	(38, 6)	(44, 7)	True	85									
1847	110168	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5076	3940	568	(21, 10)	(26, 12)	True	268									
1858	110169	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2831	2027	402	(38, 6)	(44, 8)	True	102									
1869	110170	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3893	3227	333	(16, 5)	(21, 6)	True	33									
1880	110171	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3762	2998	382	(34, 7)	(40, 8)	True	82									
1891	110172	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3987	2887	550	(38, 11)	(43, 13)	True	250									
1902	110173	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2455	1365	545	(31, 13)	(37, 15)	True	245									
1913	110174	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2975	1937	519	(44, 8)	(50, 10)	True	219									
1924	110175	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4798	4054	372	(30, 7)	(36, 8)	True	72									
1935	110176	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3528	2356	586	(19, 14)	(25, 16)	True	286									
1946	110177	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4914	3858	528	(38, 12)	(44, 14)	True	228									
1957	110178	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3249	2201	524	(39, 10)	(45, 12)	True	224									
1968	110179	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4311	3287	512	(44, 10)	(50, 12)	True	212									
1979	110180	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4577	3531	523	(43, 13)	(48, 15)	True	223									
1990	110181	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3624	2572	526	(38, 11)	(44, 13)	True	226									
2001	110182	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3146	2058	544	(32, 14)	(38, 16)	True	244									
2012	110183	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4014	3208	403	(44, 6)	(50, 8)	True	103									
2023	110184	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2418	1720	349	(22, 6)	(27, 7)	True	49									
2034	110185	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4199	3049	575	(17, 11)	(23, 13)	True	275									
2045	110186	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4893	3839	527	(39, 13)	(45, 15)	True	227									
2056	110187	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2526	1368	579	(16, 11)	(22, 14)	True	279									
2067	110188	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3588	2506	541	(34, 11)	(40, 13)	True	241									
2078	110189	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4472	3364	554	(27, 11)	(33, 13)	True	254									
2089	110190	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4593	3893	350	(24, 5)	(29, 6)	True	50									
2100	110191	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4635	3549	543	(32, 10)	(38, 12)	True	243									
2111	110192	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3992	3266	363	(28, 6)	(34, 7)	True	63									
2122	110193	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4945	3879	533	(38, 14)	(43, 16)	True	233									
2133	110194	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4982	3858	562	(24, 8)	(30, 10)	True	262									
2144	110195	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4129	3031	549	(29, 11)	(35, 14)	True	249									
2155	110196	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4603	3861	371	(30, 6)	(36, 7)	True	71									
2166	110197	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2725	2029	348	(22, 5)	(28, 6)	True	48									
2177	110198	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4883	3671	606	(17, 14)	(23, 17)	True	306									
2188	110199	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3341	2593	374	(32, 5)	(38, 7)	True	74									
2199	110200	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4690	3518	586	(17, 8)	(22, 10)	True	286									
2210	110201	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4449	3337	556	(27, 8)	(32, 10)	True	256									
2221	110202	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3837	3157	340	(17, 6)	(23, 7)	True	40									
2232	110203	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	3397	2311	543	(33, 13)	(38, 15)	True	243									
2243	110204	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	5157	4049	554	(26, 10)	(32, 12)	True	254									
2254	110205	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	2919	1857	531	(37, 11)	(42, 13)	True	231									
2265	110206	muistroom +10	Parallel Sweep	100	2.2	0.41	1	GOED	OOST	10	5	4288	3144	572	(39, 12)	(45, 14)	True	272									
