,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
3974,70249,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2840,-1,948,"(31, 14)","(63, 16)",False,Niet gevonden
3975,80249,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,5092,-1,1133,"(43, 14)","(80, 12)",False,Niet gevonden
3976,90249,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3365,2184,1181,"(29, 11)","(46, 16)",True,281.00
3977,100249,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4228,1666,1152,"(36, 10)","(58, 10)",True,252.00
3978,110249,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4803,1878,975,"(18, 8)","(39, 6)",True,75.00
3979,120249,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4412,-1,982,"(33, 10)","(49, 12)",False,Niet gevonden
3980,130249,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3916,2808,554,"(29, 11)","(43, 11)",True,254.00
3981,140249,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2615,665,539,"(38, 9)","(49, 11)",True,239.00
3982,150249,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4331,3645,343,"(16, 5)","(27, 5)",True,43.00
3983,160249,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4451,1909,529,"(42, 11)","(54, 9)",True,229.00
3984,10250,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2933,1803,565,"(24, 8)","(29, 10)",True,265.00
3985,20250,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4674,2398,359,"(25, 8)","(32, 7)",True,59.00
3986,30250,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4041,3273,384,"(37, 8)","(44, 7)",True,84.00
3987,40250,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3157,1354,375,"(34, 8)","(39, 8)",True,75.00
3988,50250,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4974,2564,1205,"(29, 14)","(66, 11)",True,305.00
3989,60250,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,5265,2315,1195,"(37, 6)","(71, 10)",True,295.00
3990,70250,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4659,1035,1208,"(35, 11)","(67, 14)",True,308.00
3991,80250,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2525,-2,563,"(43, 7)","(66, 6)",False,Niet gevonden
3992,90250,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4263,2916,1347,"(16, 14)","(34, 19)",True,447.00
3993,100250,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4267,1669,1175,"(25, 10)","(48, 10)",True,275.00
3994,110250,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3072,54,1006,"(30, 9)","(52, 7)",True,106.00
3995,120250,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4677,-2,1041,"(43, 8)","(59, 11)",False,Niet gevonden
3996,130250,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3016,1944,536,"(35, 12)","(49, 12)",True,236.00
3997,140250,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2614,668,537,"(38, 9)","(49, 11)",True,237.00
3998,150250,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3512,2426,543,"(37, 10)","(47, 11)",True,243.00
3999,160250,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4842,2596,316,"(15, 5)","(16, 4)",True,16.00
4000,10251,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2697,2021,338,"(18, 5)","(24, 6)",True,38.00
4001,20251,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2902,1214,360,"(26, 7)","(33, 6)",True,60.00
4002,30251,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4692,3958,367,"(30, 7)","(37, 5)",True,67.00
4003,40251,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4000,1504,581,"(18, 10)","(22, 10)",True,281.00
4004,50251,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4999,2939,1030,"(26, 10)","(63, 7)",True,130.00
4005,60251,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,5212,2252,1222,"(25, 7)","(59, 11)",True,322.00
4006,70251,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2936,-1,980,"(17, 6)","(49, 9)",False,Niet gevonden
4007,80251,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3818,-1,850,"(21, 14)","(56, 11)",False,Niet gevonden
4008,90251,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4528,3366,1162,"(35, 7)","(53, 11)",True,262.00
4009,100251,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4940,2260,1033,"(43, 8)","(65, 7)",True,133.00
4010,110251,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4860,1371,1163,"(31, 14)","(52, 12)",True,263.00
4011,120251,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3157,-1,703,"(21, 9)","(34, 11)",False,Niet gevonden
4012,130251,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,2570,1440,565,"(26, 11)","(40, 11)",True,265.00
4013,140251,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3164,1023,543,"(35, 10)","(46, 12)",True,243.00
4014,150251,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,2832,1752,540,"(38, 10)","(48, 11)",True,240.00
4015,160251,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4421,1847,550,"(33, 11)","(45, 9)",True,250.00
4016,10252,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,5044,4002,521,"(42, 9)","(48, 11)",True,221.00
4017,20252,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3764,1719,395,"(42, 6)","(49, 6)",True,95.00
4018,30252,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3072,1978,547,"(28, 13)","(35, 12)",True,247.00
4019,40252,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4375,2224,346,"(22, 8)","(26, 8)",True,46.00
4020,50252,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3156,738,1209,"(30, 12)","(66, 9)",True,309.00
4021,60252,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3230,1111,1042,"(33, 5)","(67, 8)",True,142.00
4022,70252,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2478,0,827,"(29, 12)","(58, 14)",False,Niet gevonden
4023,80252,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4441,0,988,"(25, 10)","(62, 8)",False,Niet gevonden
4024,90252,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3495,2295,1200,"(22, 12)","(40, 17)",True,300.00
4025,100252,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,5319,2383,1163,"(29, 12)","(52, 12)",True,263.00
4026,110252,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3598,613,995,"(26, 11)","(46, 8)",True,95.00
4027,120252,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2525,-2,563,"(28, 8)","(38, 9)",False,Niet gevonden
4028,130252,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3194,2140,527,"(39, 12)","(53, 12)",True,227.00
4029,140252,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3034,1260,381,"(29, 7)","(40, 8)",True,81.00
4030,150252,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3077,1919,579,"(21, 13)","(31, 14)",True,279.00
4031,160252,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3595,1698,349,"(30, 5)","(30, 4)",True,49.00
4032,10253,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3344,2190,577,"(18, 9)","(23, 11)",True,277.00
4033,20253,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3934,1514,554,"(25, 9)","(34, 9)",True,254.00
4034,30253,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4826,3672,577,"(19, 10)","(25, 8)",True,277.00
4035,40253,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,5371,2870,355,"(28, 5)","(32, 5)",True,55.00
4036,50253,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4798,2452,1173,"(43, 14)","(80, 11)",True,273.00
4037,60253,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3532,1107,1247,"(15, 5)","(49, 10)",True,347.00
4038,70253,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3748,142,1202,"(37, 11)","(68, 14)",True,302.00
4039,80253,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2549,-1,568,"(41, 11)","(64, 9)",False,Niet gevonden
4040,90253,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4579,3576,1003,"(32, 5)","(50, 8)",True,103.00
4041,100253,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4953,2130,1172,"(26, 14)","(49, 14)",True,272.00
4042,110253,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4464,918,1182,"(24, 14)","(46, 10)",True,282.00
4043,120253,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3719,-1,828,"(16, 5)","(30, 7)",False,Niet gevonden
4044,130253,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3757,2651,553,"(28, 13)","(42, 12)",True,253.00
4045,140253,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2759,785,527,"(43, 12)","(54, 14)",True,227.00
4046,150253,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4709,3561,574,"(24, 14)","(34, 15)",True,274.00
4047,160253,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3944,1521,554,"(31, 12)","(43, 10)",True,254.00
4048,10254,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3230,2146,542,"(32, 12)","(38, 14)",True,242.00
4049,20254,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3476,1551,383,"(35, 8)","(42, 7)",True,83.00
4050,30254,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3875,3143,366,"(30, 7)","(37, 5)",True,66.00
4051,40254,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,5196,2380,542,"(35, 9)","(39, 9)",True,242.00
4052,50254,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2767,335,1216,"(25, 14)","(62, 11)",True,316.00
4053,60254,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3714,1289,1187,"(40, 9)","(74, 14)",True,287.00
4054,70254,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3101,-1,1035,"(22, 11)","(54, 13)",False,Niet gevonden
4055,80254,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3029,-2,675,"(22, 10)","(50, 8)",False,Niet gevonden
4056,90254,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3212,2052,1160,"(38, 13)","(56, 17)",True,260.00
4057,100254,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3025,864,1152,"(35, 11)","(58, 10)",True,252.00
4058,110254,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,2650,-2,885,"(32, 9)","(52, 7)",False,Niet gevonden
4059,120254,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,5141,370,1019,"(38, 5)","(54, 8)",True,119.00
4060,130254,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4359,3189,585,"(17, 11)","(31, 11)",True,285.00
4061,140254,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,5189,2357,551,"(33, 9)","(44, 11)",True,251.00
4062,150254,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4008,3330,339,"(16, 5)","(25, 5)",True,39.00
4063,160254,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3871,1854,363,"(35, 5)","(36, 4)",True,63.00
4064,10255,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3060,1930,565,"(22, 12)","(28, 14)",True,265.00
4065,20255,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2435,509,557,"(22, 14)","(31, 13)",True,257.00
4066,30255,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4317,3183,567,"(22, 12)","(28, 10)",True,267.00
4067,40255,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4088,1561,582,"(18, 10)","(22, 10)",True,282.00
4068,50255,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4470,2042,1214,"(26, 13)","(63, 10)",True,314.00
4069,60255,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2666,551,1226,"(23, 7)","(57, 11)",True,326.00
4070,70255,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4773,1722,1017,"(22, 6)","(55, 9)",True,117.00
4071,80255,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3697,-1,823,"(42, 9)","(75, 7)",False,Niet gevonden
4072,90255,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4790,3636,1154,"(39, 11)","(57, 15)",True,254.00
4073,100255,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,2892,743,1185,"(23, 10)","(45, 9)",True,285.00
4074,110255,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4465,1459,1002,"(31, 8)","(52, 5)",True,102.00
4075,120255,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4094,0,911,"(26, 7)","(42, 9)",False,Niet gevonden
4076,130255,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,2689,1547,571,"(20, 14)","(34, 13)",True,271.00
4077,140255,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3638,1685,370,"(26, 5)","(37, 6)",True,70.00
4078,150255,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4170,3484,343,"(15, 8)","(25, 8)",True,43.00
4079,160255,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,2494,556,553,"(33, 10)","(45, 8)",True,253.00
4080,10256,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4766,3612,577,"(17, 9)","(23, 11)",True,277.00
4081,20256,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2681,725,531,"(34, 11)","(42, 11)",True,231.00
4082,30256,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,2764,1972,396,"(41, 9)","(47, 8)",True,96.00
4083,40256,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3839,1449,555,"(29, 14)","(33, 15)",True,255.00
4084,50256,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4025,1615,1205,"(29, 14)","(66, 12)",True,305.00
4085,60256,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4809,1992,1214,"(28, 8)","(62, 12)",True,314.00
4086,70256,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4162,1075,1029,"(29, 5)","(61, 8)",True,129.00
4087,80256,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3861,0,859,"(37, 14)","(72, 11)",False,Niet gevonden
4088,90256,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3198,1992,1206,"(17, 11)","(35, 15)",True,306.00
4089,100256,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3329,1055,1164,"(30, 12)","(52, 11)",True,264.00
4090,110256,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4684,1777,969,"(35, 5)","(37, 3)",True,69.00
4091,120256,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3513,-1,782,"(15, 8)","(29, 10)",False,Niet gevonden
4092,130256,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3942,2862,540,"(34, 14)","(48, 13)",True,240.00
4093,140256,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3411,1146,564,"(28, 14)","(39, 16)",True,264.00
4094,150256,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3048,1942,553,"(32, 12)","(42, 13)",True,253.00
4095,160256,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4222,2102,356,"(34, 5)","(34, 3)",True,56.00
4096,10257,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4048,2922,563,"(27, 10)","(33, 12)",True,263.00
4097,20257,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4114,1982,380,"(33, 8)","(41, 7)",True,80.00
4098,30257,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3811,2735,538,"(32, 12)","(39, 11)",True,238.00
4099,40257,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3354,1568,334,"(17, 7)","(22, 7)",True,34.00
4100,50257,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,5112,3076,1018,"(22, 8)","(59, 6)",True,118.00
4101,60257,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3462,1101,1207,"(32, 6)","(66, 10)",True,307.00
4102,70257,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3882,138,1248,"(18, 9)","(49, 13)",True,348.00
4103,80257,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4219,-1,939,"(17, 14)","(54, 11)",False,Niet gevonden
4104,90257,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2944,1922,1022,"(41, 5)","(59, 8)",True,122.00
4105,100257,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,5083,2397,991,"(41, 5)","(48, 4)",True,91.00
4106,110257,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3144,108,1012,"(37, 7)","(57, 4)",True,112.00
4107,120257,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3007,-2,670,"(17, 10)","(29, 12)",False,Niet gevonden
4108,130257,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,5266,4154,556,"(29, 11)","(43, 10)",True,256.00
4109,140257,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2940,916,522,"(44, 11)","(55, 13)",True,222.00
4110,150257,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,5164,4078,543,"(36, 11)","(46, 12)",True,243.00
4111,160257,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4824,2492,362,"(22, 8)","(34, 7)",True,62.00
4112,10258,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3249,2113,568,"(22, 9)","(27, 11)",True,268.00
4113,20258,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,5164,2358,542,"(33, 11)","(41, 11)",True,242.00
4114,30258,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4210,3456,377,"(35, 6)","(41, 5)",True,77.00
4115,40258,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2805,774,548,"(30, 14)","(35, 14)",True,248.00
4116,50258,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3224,1172,1026,"(23, 9)","(60, 7)",True,126.00
4117,60258,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3983,1446,1209,"(30, 9)","(64, 13)",True,309.00
4118,70258,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3491,-1,1165,"(26, 9)","(57, 12)",False,Niet gevonden
4119,80258,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4978,135,1061,"(38, 9)","(75, 6)",True,161.00
4120,90258,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4858,3508,1350,"(18, 14)","(36, 19)",True,450.00
4121,100258,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,2419,474,1138,"(41, 13)","(63, 12)",True,238.00
4122,110258,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4283,1433,950,"(28, 5)","(31, 2)",True,50.00
4123,120258,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,5264,44,1155,"(42, 12)","(58, 15)",True,255.00
4124,130258,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,5189,4367,411,"(40, 7)","(53, 6)",True,111.00
4125,140258,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3229,952,600,"(15, 14)","(26, 17)",True,300.00
4126,150258,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3577,2825,376,"(31, 6)","(41, 6)",True,76.00
4127,160258,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4528,1946,536,"(37, 14)","(49, 13)",True,236.00
4128,10259,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4220,3048,586,"(18, 13)","(24, 16)",True,286.00
4129,20259,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3422,1551,365,"(27, 6)","(35, 6)",True,65.00
4130,30259,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4509,3391,559,"(23, 13)","(30, 11)",True,259.00
4131,40259,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4710,2096,522,"(41, 13)","(46, 14)",True,222.00
4132,50259,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4537,2449,1044,"(34, 9)","(70, 6)",True,144.00
4133,60259,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4902,2052,1216,"(28, 6)","(62, 10)",True,316.00
4134,70259,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2493,0,832,"(19, 5)","(50, 7)",False,Niet gevonden
4135,80259,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2412,0,537,"(27, 9)","(49, 8)",False,Niet gevonden
4136,90259,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3022,1818,1204,"(18, 12)","(36, 16)",True,304.00
4137,100259,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4825,2204,1012,"(34, 6)","(56, 6)",True,112.00
4138,110259,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3623,668,985,"(44, 5)","(46, 2)",True,85.00
4139,120259,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2517,-2,561,"(33, 14)","(43, 15)",False,Niet gevonden
4140,130259,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4968,3826,571,"(20, 14)","(34, 13)",True,271.00
4141,140259,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4711,2336,402,"(35, 7)","(46, 8)",True,102.00
4142,150259,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,2486,1430,528,"(43, 13)","(53, 14)",True,228.00
4143,160259,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3538,1182,588,"(15, 14)","(27, 12)",True,288.00
4144,10260,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4371,3289,541,"(35, 13)","(41, 15)",True,241.00
4145,20260,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3585,1366,512,"(44, 11)","(52, 11)",True,212.00
4146,30260,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3014,1930,542,"(30, 14)","(37, 13)",True,242.00
4147,40260,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2477,503,574,"(20, 13)","(24, 14)",True,274.00
4148,50260,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3015,641,1187,"(38, 13)","(74, 11)",True,287.00
4149,60260,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,5105,1944,1459,"(16, 14)","(50, 19)",True,559.00
4150,70260,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4884,1176,1236,"(21, 8)","(53, 11)",True,336.00
4151,80260,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3894,-2,867,"(37, 12)","(72, 9)",False,Niet gevonden
4152,90260,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3356,2182,1174,"(30, 10)","(48, 14)",True,274.00
4153,100260,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,2423,623,992,"(25, 7)","(47, 7)",True,92.00
4154,110260,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5169,2067,1034,"(44, 8)","(66, 5)",True,134.00
4155,120260,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2775,-1,618,"(43, 11)","(54, 12)",False,Niet gevonden
4156,130260,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3240,2110,565,"(25, 14)","(39, 13)",True,265.00
4157,140260,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2568,964,374,"(28, 5)","(39, 6)",True,74.00
4158,150260,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4458,3680,389,"(37, 5)","(46, 5)",True,89.00
4159,160260,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4905,2552,359,"(21, 8)","(33, 7)",True,59.00
4160,10261,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3020,1864,578,"(18, 10)","(24, 12)",True,278.00
4161,20261,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2707,1064,370,"(29, 8)","(36, 7)",True,70.00
4162,30261,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4917,4137,390,"(41, 7)","(47, 5)",True,90.00
4163,40261,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4595,1927,568,"(22, 11)","(26, 12)",True,268.00
4164,50261,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2400,404,998,"(16, 7)","(51, 4)",True,98.00
4165,60261,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3157,918,1186,"(40, 8)","(74, 12)",True,286.00
4166,70261,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3850,217,1211,"(32, 7)","(65, 10)",True,311.00
4167,80261,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4556,-1,1014,"(31, 14)","(69, 12)",False,Niet gevonden
4168,90261,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4203,3058,1145,"(43, 5)","(61, 9)",True,245.00
4169,100261,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4004,1535,1134,"(43, 14)","(65, 14)",True,234.00
4170,110261,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5181,2280,967,"(15, 8)","(36, 6)",True,67.00
