,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
896,20000090,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,3162,-1,704,"(33, 7)","(58, 8)",False,Niet gevonden
897,20000090,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,3162,-1,704,"(33, 7)","(58, 8)",False,Niet gevonden
898,20000090,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,3162,-1,704,"(33, 7)","(55, 4)",False,Niet gevonden
899,20000090,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,3162,-1,704,"(33, 7)","(55, 4)",False,Niet gevonden
900,14000091,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,8,15,2717,705,1106,"(21, 14)","(55, 18)",True,206.00
901,15000091,Expanding Square,100,2.0,0.77,2,GOED,OOST,10,15,3842,5,1279,"(36, 10)","(68, 13)",True,379.00
902,16000091,Expanding Square,100,2.0,0.41,1,GOED,OOST,8,15,4969,3993,976,"(19, 8)","(37, 12)",True,76.00
903,17000091,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,8,15,4838,183,1521,"(42, 7)","(73, 9)",True,621.00
904,18000091,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,10,15,3768,0,1257,"(34, 5)","(68, 11)",False,Niet gevonden
905,19000091,Expanding Square,100,2.0,0.41,2,SLECHT,OOST,10,15,5118,172,1080,"(36, 14)","(52, 17)",True,180.00
906,20000091,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,2404,-2,536,"(16, 14)","(35, 15)",False,Niet gevonden
907,20000091,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,2404,-2,536,"(16, 14)","(35, 15)",False,Niet gevonden
908,20000091,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,2404,-2,536,"(16, 14)","(38, 12)",False,Niet gevonden
909,20000091,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,2404,-2,536,"(16, 14)","(38, 12)",False,Niet gevonden
910,14000092,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,8,15,3601,1145,1255,"(29, 11)","(63, 16)",True,355.00
911,15000092,Expanding Square,100,2.0,0.77,2,GOED,OOST,10,15,4190,-1,1398,"(15, 6)","(47, 9)",False,Niet gevonden
912,16000092,Expanding Square,100,2.0,0.41,1,GOED,OOST,8,15,4218,3208,1010,"(28, 14)","(46, 18)",True,110.00
913,17000092,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,8,15,2771,0,925,"(17, 6)","(50, 6)",False,Niet gevonden
914,18000092,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,10,15,3373,-1,1126,"(24, 10)","(58, 15)",False,Niet gevonden
915,19000092,Expanding Square,100,2.0,0.41,2,SLECHT,OOST,10,15,4456,-2,992,"(42, 5)","(58, 7)",False,Niet gevonden
916,20000092,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,4842,0,1077,"(44, 10)","(76, 13)",False,Niet gevonden
917,20000092,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,4842,0,1077,"(44, 10)","(76, 13)",False,Niet gevonden
918,20000092,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,4842,0,1077,"(44, 10)","(81, 7)",False,Niet gevonden
